launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
1680.000000, 626005.587849, 5109612.198836, 1680.966512, 626051.007928, 5109639.489973, 0.966512, 52.988581
1726.663626, 626010.715233, 5109577.124496, 1727.599206, 626056.541786, 5109604.659867, 0.935581, 53.462788
1680.000000, 628073.541837, 5109668.539488, 1681.039829, 628118.207546, 5109695.377354, 1.039829, 52.108508
1707.588287, 628592.682535, 5109386.396604, 1708.381666, 628637.665760, 5109413.425253, 0.793379, 52.478933
1707.588287, 628224.310695, 5109617.218259, 1708.664015, 628272.925546, 5109646.429009, 1.075728, 56.715709
1707.588287, 628089.426857, 5109655.498839, 1708.843509, 628138.487482, 5109684.977437, 1.255222, 57.235764
1729.137132, 628389.901465, 5109680.357391, 1730.141062, 628433.529390, 5109706.571693, 1.003930, 50.897794
1729.137132, 628260.153091, 5109597.516651, 1730.103644, 628306.945686, 5109625.632479, 0.966512, 54.589805
1729.137132, 627771.673475, 5109748.123506, 1730.141062, 627822.869002, 5109778.884882, 1.003930, 59.726411
1680.000000, 628513.183283, 5109307.809729, 1681.291121, 628570.069776, 5109341.990582, 1.291121, 66.365682
1705.367252, 628194.733583, 5109647.250868, 1706.514778, 628245.094014, 5109677.510468, 1.147526, 58.752160
1740.000000, 625798.578899, 5109579.815966, 1740.966512, 625826.373651, 5109602.323713, 0.966512, 35.765163
1740.000000, 628370.154777, 5109059.612370, 1740.903980, 628397.838891, 5109082.030523, 0.903980, 35.622798
1740.000000, 628686.259448, 5109425.025259, 1740.809179, 628712.722075, 5109446.454272, 0.809179, 34.051038
1740.000000, 627543.177181, 5109619.117093, 1741.003930, 627569.311539, 5109640.280279, 1.003930, 33.628636
1766.430354, 627873.048524, 5109685.101316, 1767.685576, 627907.100660, 5109712.676192, 1.255222, 43.816912
1766.430354, 627580.804662, 5109664.006540, 1767.434284, 627607.617985, 5109685.719541, 1.003930, 34.502300
1740.000000, 628433.038374, 5109704.480226, 1740.761779, 628459.132059, 5109725.610476, 0.761779, 33.576300
1755.294350, 627828.684714, 5109783.483630, 1756.214130, 627856.427222, 5109805.949070, 0.919780, 35.697937
1781.054644, 628592.417337, 5109327.122873, 1781.863823, 628622.736333, 5109351.674711, 0.809179, 39.013258
