launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
648.931357, 626753.465301, 5106792.233419, 649.564041, 626575.483018, 5106804.679153, 0.632684, 178.416898
652.136760, 627200.582164, 5106712.521045, 652.464152, 627110.353158, 5106692.918377, 0.327392, 92.333841
652.136760, 627731.151867, 5107810.563202, 652.540745, 627655.508673, 5107784.517161, 0.403984, 80.001807
652.136760, 627039.977911, 5107890.860656, 652.385787, 626957.557149, 5107890.860656, 0.249026, 82.420762
652.136760, 626884.771829, 5107191.753980, 652.385787, 626806.244235, 5107194.496224, 0.249026, 78.575460
652.136760, 626999.573789, 5107036.824294, 652.893603, 626706.815958, 5107029.992840, 0.756843, 292.837526
652.136760, 626981.032813, 5106873.963849, 653.146086, 626712.249003, 5106801.757919, 1.009326, 278.313551
656.598998, 627475.232056, 5106375.218794, 657.371634, 627252.161305, 5106336.802619, 0.772635, 226.354506
656.598998, 627987.921543, 5106585.576673, 656.972230, 627928.029890, 5106566.116696, 0.373232, 62.973810
656.598998, 626936.703544, 5107140.660133, 657.213352, 626712.012305, 5107146.767630, 0.614354, 224.774231
656.598998, 626930.307773, 5107111.179548, 656.834383, 626853.750183, 5107112.515866, 0.235385, 76.569252
656.598998, 627020.249326, 5107071.386994, 657.275890, 626800.405781, 5107058.308057, 0.676891, 220.232247
656.598998, 626994.303001, 5107038.003742, 656.971960, 626868.103285, 5107031.690493, 0.372961, 126.357530
656.598998, 626969.708964, 5106987.204133, 656.902549, 626863.604898, 5106989.056187, 0.303550, 106.120229
656.598998, 626862.122334, 5106834.261789, 657.335695, 626611.676916, 5106805.563720, 0.736696, 252.084284
629.101359, 627031.520906, 5107294.572429, 629.848142, 626785.162565, 5107304.286300, 0.746783, 246.549774
640.442453, 627307.302475, 5106358.925353, 640.729049, 627202.324466, 5106349.740967, 0.286596, 105.379009
654.973754, 627290.376089, 5106367.838237, 655.260350, 627185.229703, 5106358.639121, 0.286596, 105.548029
600.000000, 627495.696267, 5107335.911319, 600.643805, 627380.867221, 5107297.437466, 0.643805, 121.103043
600.000000, 627010.780316, 5106880.467624, 600.260894, 626934.381220, 5106855.644053, 0.260894, 80.330764
629.378732, 627316.983399, 5107712.840423, 630.142866, 627100.858100, 5107684.283472, 0.764134, 218.003772
600.000000, 626863.338533, 5107376.260818, 600.456035, 626759.347677, 5107390.875779, 0.456035, 105.012834
607.557805, 626861.570205, 5107396.334819, 607.847050, 626767.134663, 5107409.606868, 0.289245, 95.363614
637.237071, 626825.779392, 5107356.350183, 637.923091, 626576.306389, 5107349.997723, 0.686020, 249.553868
654.687378, 626890.089753, 5107389.826464, 655.358053, 626684.844660, 5107403.602400, 0.670675, 205.706890
600.000000, 626734.492000, 5106756.580932, 600.376098, 626621.805212, 5106764.460760, 0.376098, 112.961957
603.654821, 626730.379314, 5106754.784814, 603.894753, 626648.992413, 5106760.475941, 0.239932, 81.585640
603.654821, 626744.588763, 5106752.303880, 604.042294, 626612.449901, 5106750.975368, 0.387474, 132.145540
603.654821, 626744.588763, 5106752.303880, 603.927111, 626659.637814, 5106749.884818, 0.272291, 84.985385
603.654821, 626743.223110, 5106771.701730, 604.394412, 626571.179370, 5106783.732200, 0.739591, 172.463853
609.013034, 626756.606596, 5106772.444062, 609.709945, 626586.708092, 5106784.324523, 0.696911, 170.313379
652.844021, 626775.575519, 5106755.557829, 653.604615, 626603.960657, 5106760.305724, 0.760594, 171.680528
657.128697, 626725.150464, 5106711.344745, 657.889291, 626557.440241, 5106723.072187, 0.760594, 168.119755
657.128697, 626713.880424, 5106824.132715, 657.497171, 626643.749915, 5106829.036718, 0.368475, 70.301761
607.828111, 626891.529443, 5106818.272790, 608.797478, 626603.579686, 5106779.734969, 0.969367, 290.517170
633.546550, 626898.015958, 5106774.258421, 634.410480, 626625.080218, 5106740.084205, 0.863929, 275.066891
606.012260, 627145.751031, 5107085.327027, 606.709768, 626948.599689, 5107028.794790, 0.697509, 205.096429
627.548281, 627163.157481, 5107075.718431, 628.272624, 626968.521702, 5107019.907520, 0.724343, 202.479491
639.696406, 626995.165174, 5107158.567917, 640.049406, 626865.896913, 5107163.655303, 0.353000, 129.368329
655.494760, 626975.465561, 5107161.621715, 655.880937, 626840.715705, 5107166.628201, 0.386176, 134.842829
656.727691, 627099.112394, 5107094.190996, 657.023823, 627036.696387, 5107076.293494, 0.296132, 64.931337
600.000000, 626756.652578, 5106750.010148, 600.260894, 626682.553523, 5106755.191659, 0.260894, 74.279997
622.501889, 626742.093363, 5106765.750993, 623.210293, 626572.297082, 5106777.624306, 0.708403, 170.210907
614.253723, 627438.957552, 5106507.486050, 614.470919, 627384.098845, 5106488.596682, 0.217196, 58.019704
623.630893, 627453.108238, 5106526.249409, 624.265743, 627240.225448, 5106491.780075, 0.634851, 215.655320
640.556923, 627364.360007, 5107748.959153, 640.914778, 627253.456385, 5107743.146940, 0.357854, 111.055821
654.024259, 627529.640874, 5107796.594123, 654.360175, 627408.197568, 5107775.180391, 0.335917, 123.316765
629.425772, 626914.324282, 5107356.539234, 630.130603, 626696.597386, 5107374.623324, 0.704831, 218.476624
649.329912, 626994.424091, 5107016.498516, 650.086755, 626695.746687, 5107015.807437, 0.756843, 298.678204
604.610613, 626645.849453, 5107489.724826, 605.335553, 626424.381981, 5107465.756309, 0.724941, 222.760704
604.610613, 626595.542602, 5107631.412795, 605.006072, 626514.663111, 5107624.456040, 0.395460, 81.178128
609.275538, 626534.588090, 5107511.440889, 610.107731, 626328.502046, 5107483.700986, 0.832193, 207.944607
609.275538, 626526.731443, 5107496.092516, 609.543061, 626434.786008, 5107483.170428, 0.267522, 92.849035
609.275538, 626687.948702, 5107504.270157, 609.550701, 626587.100742, 5107495.447103, 0.275163, 101.233183
609.275538, 626628.738688, 5107604.553005, 609.666283, 626504.880993, 5107598.321255, 0.390745, 124.014367
615.685924, 626491.559695, 5107589.900774, 616.145976, 626320.113111, 5107559.414486, 0.460052, 174.135996
615.685924, 626516.919651, 5107491.960061, 616.511835, 626339.584855, 5107467.037281, 0.825911, 179.077566
621.987264, 626623.162628, 5107619.966595, 622.402763, 626541.722696, 5107619.966595, 0.415499, 81.439932
628.106034, 626725.432916, 5107561.632281, 628.402369, 626630.153825, 5107553.296441, 0.296334, 95.643041
628.106034, 626587.460351, 5107649.824398, 629.012760, 626374.471443, 5107616.953775, 0.906726, 215.510447
633.590478, 626624.080705, 5107627.014046, 634.443970, 626449.024569, 5107609.974521, 0.853493, 175.883473
633.590478, 626585.561342, 5107654.046663, 633.879723, 626525.011893, 5107654.046663, 0.289245, 60.549449
633.590478, 626525.044250, 5107644.155174, 634.523213, 626224.752065, 5107574.413139, 0.932736, 308.284525
633.590478, 626496.679847, 5107618.510262, 633.898796, 626379.901446, 5107595.810840, 0.308318, 118.964107
633.590478, 626471.479014, 5107590.553219, 634.469782, 626196.489745, 5107548.808706, 0.879304, 278.139717
645.151667, 626602.298177, 5107449.561835, 645.861355, 626371.565266, 5107421.974889, 0.709687, 232.376238
645.151667, 626458.256111, 5107590.259930, 645.464754, 626393.030112, 5107577.581280, 0.313087, 66.446814
649.543000, 626572.300649, 5107431.968444, 650.279911, 626330.614692, 5107399.716005, 0.736911, 243.828468
649.543000, 626480.793495, 5107624.432494, 650.422304, 626219.846953, 5107565.229958, 0.879304, 267.578097
654.770783, 626654.061611, 5107446.136241, 655.486084, 626433.243634, 5107420.975814, 0.715301, 222.246769
654.770783, 626447.208165, 5107589.626500, 655.650088, 626172.916050, 5107547.664849, 0.879304, 277.483232
600.000000, 626853.733755, 5107568.879168, 600.333582, 626795.923096, 5107559.403385, 0.333582, 58.582102
611.360550, 626852.496580, 5107576.403047, 611.694131, 626794.685922, 5107566.927264, 0.333582, 58.582102
650.651641, 626886.476596, 5107639.788486, 651.098577, 626808.525446, 5107617.436354, 0.446936, 81.092536
655.625526, 626767.164463, 5107428.913700, 656.195465, 626585.521978, 5107418.033347, 0.569939, 181.968059
636.874778, 627211.997284, 5106461.856459, 637.156605, 627118.762618, 5106440.906797, 0.281827, 95.559361
651.313328, 627213.665182, 5106483.399014, 651.572121, 627134.489849, 5106470.389286, 0.258793, 80.237064
653.375367, 626789.616890, 5107471.206385, 653.921134, 626615.147534, 5107468.001381, 0.545767, 174.498792
658.668147, 626715.041185, 5107474.884244, 659.177694, 626547.491287, 5107460.225528, 0.509547, 168.189911
610.853323, 627101.414986, 5107066.689107, 611.421566, 626963.779595, 5107027.222794, 0.568242, 143.182019
615.452766, 627112.773143, 5107046.012643, 616.199550, 626949.136589, 5107001.819518, 0.746783, 169.499128
650.550738, 627015.852485, 5107000.807941, 651.307580, 626739.079922, 5106988.175197, 0.756843, 277.060711
650.550738, 627015.852485, 5107000.807941, 651.004155, 626923.642979, 5106986.143932, 0.453418, 93.368228
656.866002, 626653.452177, 5107495.085603, 657.590943, 626437.373212, 5107470.536470, 0.724941, 217.469030
600.000000, 626895.900215, 5107381.714660, 600.700093, 626659.206355, 5107392.396660, 0.700093, 236.934777
608.707525, 626938.505562, 5107393.393257, 609.361214, 626705.960792, 5107415.034571, 0.653689, 233.549602
603.153355, 626843.649368, 5107386.785149, 603.818645, 626598.425672, 5107386.391121, 0.665290, 245.224013
603.153355, 626843.649368, 5107386.785149, 603.533503, 626715.018365, 5107397.711247, 0.380148, 129.094209
603.153355, 626840.067467, 5107391.893085, 603.414249, 626747.988110, 5107404.833994, 0.260894, 92.984273
606.871517, 626833.975562, 5107385.991944, 607.557537, 626579.222109, 5107379.345860, 0.686020, 254.840131
606.871517, 626839.515860, 5107383.254963, 607.268282, 626716.149420, 5107393.708679, 0.396765, 123.808557
618.455434, 626820.375212, 5107382.895269, 619.087068, 626587.937633, 5107378.223159, 0.631635, 232.484530
618.455434, 626835.437898, 5107376.206131, 618.852199, 626711.324841, 5107393.649084, 0.396765, 125.332787
644.591965, 626817.733836, 5107427.708234, 645.241209, 626610.093912, 5107425.308283, 0.649244, 207.653793
609.915903, 626860.056535, 5107426.973072, 610.328117, 626714.792605, 5107440.186872, 0.412214, 145.863683
631.567561, 626834.080101, 5107427.206713, 631.953737, 626685.868413, 5107433.215717, 0.386176, 148.333450
631.567561, 626853.323216, 5107406.660783, 632.199196, 626618.286746, 5107407.346168, 0.631635, 235.037469
606.846978, 626844.797947, 5107400.542200, 607.239181, 626713.667058, 5107411.548523, 0.392204, 131.591980
618.861621, 626858.193729, 5107392.581069, 619.526911, 626610.734081, 5107392.039570, 0.665290, 247.460241
641.919381, 626837.410325, 5107371.705702, 642.584671, 626600.947152, 5107371.750154, 0.665290, 236.463177
638.799264, 626751.675977, 5107431.821351, 638.998271, 626672.780277, 5107424.918871, 0.199007, 79.197069
605.125905, 626886.097245, 5107306.255423, 605.760504, 626743.515636, 5107311.234482, 0.634599, 142.668519
612.093195, 626895.746734, 5107308.794238, 612.541526, 626801.379750, 5107312.089606, 0.448331, 94.424505
617.813985, 626875.539641, 5107316.859444, 618.409669, 626619.781137, 5107321.158069, 0.595684, 255.794626
626.625494, 626886.898061, 5107325.829194, 627.081529, 626778.629891, 5107329.610002, 0.456035, 108.334164
640.379566, 626852.666300, 5107332.366581, 640.827897, 626744.098412, 5107336.157856, 0.448331, 108.634065
660.000000, 627477.027384, 5106365.609521, 660.373232, 627409.877619, 5106338.479255, 0.373232, 72.423354
660.000000, 627978.720958, 5107892.417574, 660.286596, 627947.815206, 5107879.298860, 0.286596, 33.574785
660.000000, 627914.847319, 5107812.189023, 660.377304, 627856.907393, 5107787.594984, 0.377304, 62.943640
660.000000, 627007.302859, 5107904.308202, 661.770259, 626770.229571, 5107832.185210, 1.770259, 247.801271
660.000000, 626719.814776, 5107631.920007, 660.598960, 626564.133781, 5107618.299685, 0.598960, 156.275671
660.000000, 626662.779514, 5106816.644363, 660.617542, 626474.436921, 5106784.184812, 0.617542, 191.119216
660.000000, 626604.630336, 5106680.107827, 660.787126, 626312.438144, 5106640.432507, 0.787126, 294.873546
660.000000, 626603.264812, 5106691.834286, 660.787126, 626314.405346, 5106652.596689, 0.787126, 291.512230
660.000000, 626600.137229, 5106686.784414, 660.442003, 626489.059382, 5106672.451592, 0.442003, 111.998740
662.460632, 626563.359165, 5107261.334969, 662.848426, 626431.543414, 5107247.480576, 0.387793, 132.541829
662.460632, 626580.678926, 5107203.318131, 662.798935, 626443.553242, 5107188.905641, 0.338303, 137.881011
662.460632, 626779.356080, 5107185.193495, 662.955750, 626586.389540, 5107166.151096, 0.495118, 193.903838
662.460632, 626807.384048, 5107189.208696, 662.992851, 626609.814857, 5107170.944342, 0.532218, 198.411623
662.460632, 626658.089276, 5106827.596569, 662.843004, 626527.208515, 5106823.026112, 0.382372, 130.960539
662.460632, 626461.368163, 5106731.441144, 663.207416, 626277.352883, 5106682.626768, 0.746783, 190.379795
662.460632, 626537.525565, 5106693.163074, 662.882750, 626446.157557, 5106680.322138, 0.422118, 92.265934
662.460632, 627080.942356, 5106634.833627, 662.861827, 626977.086357, 5106631.206896, 0.401195, 103.919304
662.460632, 627191.114448, 5106592.770954, 663.037247, 626984.888240, 5106583.183764, 0.576615, 206.448936
662.460632, 627474.895970, 5106363.888483, 663.468403, 627277.707405, 5106307.247478, 1.007771, 205.162214
662.460632, 627006.213489, 5107903.673169, 662.827899, 626889.793519, 5107873.615609, 0.367266, 120.237541
662.460632, 626740.310781, 5107783.687985, 662.771069, 626693.033043, 5107773.939818, 0.310437, 48.272262
662.460632, 626845.862124, 5107736.479089, 663.151242, 626663.825157, 5107695.815132, 0.690610, 186.523497
662.460632, 626808.071247, 5107677.246506, 663.519157, 626564.075179, 5107640.477977, 1.058525, 246.750898
665.359414, 626536.631196, 5107253.033995, 666.079310, 626370.389512, 5107235.561290, 0.719896, 167.157389
665.359414, 626907.607503, 5106965.382934, 665.620308, 626827.258065, 5106959.764354, 0.260894, 80.545643
665.359414, 626572.349510, 5106826.338103, 665.997463, 626390.450797, 5106772.490023, 0.638049, 189.701760
665.359414, 626509.762806, 5106724.580164, 665.997463, 626295.844247, 5106680.666846, 0.638049, 218.379324
665.359414, 626822.410987, 5106684.143817, 665.904766, 626687.530098, 5106671.411788, 0.545352, 135.480474
665.359414, 627224.874359, 5106442.293109, 665.655546, 627139.979663, 5106416.731185, 0.296132, 88.659581
665.359414, 628326.889249, 5106869.038591, 665.620308, 628265.538530, 5106842.996756, 0.260894, 66.648991
665.359414, 626616.433703, 5107655.401112, 665.762379, 626535.908987, 5107648.356113, 0.402966, 80.832307
668.476759, 626799.049439, 5107639.612868, 669.029375, 626681.002791, 5107617.956008, 0.552617, 120.016793
668.476759, 626394.791323, 5107604.291883, 669.333157, 626135.231492, 5107539.469423, 0.856398, 267.531787
672.632108, 626543.194037, 5107248.729263, 672.893002, 626459.646266, 5107239.948038, 0.260894, 84.007976
672.632108, 626556.255825, 5107195.885260, 672.885681, 626472.512009, 5107187.083430, 0.253573, 84.205101
672.632108, 626578.342916, 5107170.264200, 672.989991, 626454.048044, 5107157.200283, 0.357883, 124.979523
672.632108, 626945.586365, 5106903.273977, 672.904398, 626872.625473, 5106873.795863, 0.272291, 78.690857
672.632108, 626657.185895, 5106835.343310, 672.853851, 626587.430313, 5106832.907391, 0.221743, 69.798101
672.632108, 626516.966501, 5106688.401352, 673.474594, 626207.531630, 5106647.100617, 0.842487, 312.178939
672.632108, 626554.986815, 5106661.944078, 673.485879, 626366.511359, 5106635.901498, 0.853772, 190.266165
672.632108, 626602.295352, 5106671.030036, 673.538833, 626394.311327, 5106642.713581, 0.906726, 209.902778
672.632108, 626812.392720, 5106677.467243, 673.564843, 626428.757642, 5106631.285319, 0.932736, 386.404766
672.632108, 627221.298307, 5106437.563042, 673.479002, 626976.086340, 5106352.961565, 0.846894, 259.396065
672.632108, 626761.419298, 5107860.701939, 673.676215, 626496.549789, 5107780.648205, 1.044107, 276.702832
676.955522, 626740.859382, 5106822.885955, 677.301430, 626615.621559, 5106818.512553, 0.345908, 125.314161
676.955522, 626739.352709, 5107627.806006, 677.268609, 626676.114427, 5107622.273374, 0.313087, 63.479842
676.955522, 626529.757615, 5107680.619801, 677.273377, 626461.065500, 5107663.492933, 0.317855, 70.795030
681.925561, 626891.921732, 5106953.133383, 682.617660, 626636.944840, 5106935.303662, 0.692099, 255.599520
681.925561, 626932.876818, 5106962.686839, 682.375474, 626770.956345, 5106951.364256, 0.449913, 162.315867
681.925561, 628045.265609, 5106532.857196, 682.351678, 627961.612177, 5106499.059015, 0.426117, 90.223133
681.925561, 627939.741652, 5107932.090662, 683.188072, 627721.477041, 5107839.442832, 1.262511, 237.114025
681.925561, 627939.741652, 5107932.090662, 682.305097, 627865.067162, 5107900.393222, 0.379536, 81.123407
686.830321, 626615.686792, 5107154.025485, 687.441213, 626384.760785, 5107129.754183, 0.610892, 232.198013
686.830321, 626615.686792, 5107154.025485, 687.190710, 626493.123912, 5107141.143607, 0.360389, 123.237991
686.830321, 626886.807445, 5106949.725620, 687.091215, 626791.609076, 5106943.068702, 0.260894, 95.430833
686.830321, 626497.532143, 5106693.096040, 687.314810, 626321.692550, 5106668.383397, 0.484489, 177.567669
686.830321, 626544.340652, 5106651.625306, 687.235490, 626425.136685, 5106634.872281, 0.405169, 120.375452
686.830321, 627189.876087, 5106601.511105, 687.182835, 627104.638083, 5106596.644027, 0.352514, 85.376845
686.830321, 627268.492749, 5107913.533135, 687.458477, 627100.528004, 5107888.021628, 0.628156, 169.891120
691.783897, 626808.326250, 5107050.189230, 692.334666, 626615.367456, 5107036.696237, 0.550769, 193.429980
691.783897, 626470.784706, 5106844.506204, 692.056188, 626395.484201, 5106815.601048, 0.272291, 80.657759
691.783897, 626482.060948, 5106711.498840, 692.540740, 626223.457677, 5106662.360054, 0.756843, 263.230454
691.783897, 626541.345434, 5106647.911908, 692.521657, 626303.162560, 5106614.437488, 0.737760, 240.523634
691.783897, 626636.657915, 5106673.752942, 692.690623, 626414.857688, 5106644.907090, 0.906726, 223.668111
691.783897, 627068.799819, 5106612.774277, 692.190383, 626979.036304, 5106609.639666, 0.406485, 89.818230
691.783897, 627626.418309, 5106376.468382, 692.145113, 627540.221447, 5106341.642590, 0.361216, 92.966310
691.783897, 628043.361566, 5106526.458734, 692.087447, 627993.459117, 5106506.296836, 0.303550, 53.821525
691.783897, 627931.786266, 5107973.976613, 692.456442, 627795.663931, 5107916.196110, 0.672544, 147.877912
696.397539, 626490.509641, 5107173.320496, 696.757928, 626367.776578, 5107160.420731, 0.360389, 123.409111
696.397539, 626940.249827, 5106948.523213, 696.720162, 626830.387848, 5106940.840915, 0.322623, 110.130251
696.397539, 626538.608338, 5106644.449988, 697.290243, 626288.597116, 5106610.006141, 0.892704, 252.372721
696.397539, 626812.116354, 5106663.051658, 696.913835, 626680.653925, 5106649.796716, 0.516296, 132.128966
696.397539, 627021.806528, 5106622.566186, 696.855221, 626901.021668, 5106616.423244, 0.457681, 120.940969
696.397539, 626716.187345, 5107788.600447, 696.815153, 626561.161459, 5107768.076191, 0.417613, 156.378613
696.397539, 626716.187345, 5107788.600447, 696.731121, 626614.309354, 5107774.239161, 0.333582, 102.885235
696.397539, 626358.893280, 5107664.808328, 697.134235, 626162.540657, 5107597.365977, 0.736696, 207.612195
701.480291, 626406.852744, 5107332.936256, 702.056819, 626192.040825, 5107310.358613, 0.576527, 215.995164
701.480291, 626580.942235, 5106642.365635, 701.764768, 626465.075743, 5106627.088389, 0.284477, 116.869321
701.480291, 626598.488622, 5106652.233365, 702.387017, 626397.406478, 5106624.884137, 0.906726, 202.933509
701.480291, 626933.135279, 5106653.449479, 702.524399, 626558.008438, 5106618.911955, 1.044107, 376.713402
701.480291, 628026.025147, 5108001.290957, 704.416097, 627681.512255, 5107855.053910, 2.935806, 374.265155
701.480291, 626765.323457, 5107920.639454, 701.882718, 626688.030451, 5107892.975242, 0.402426, 82.094563
701.480291, 626787.529986, 5107711.474748, 701.869877, 626740.589252, 5107695.311757, 0.389585, 49.645491
707.917924, 626403.795624, 5107331.527434, 708.256849, 626282.994292, 5107318.830702, 0.338925, 121.466739
707.917924, 626399.663454, 5106732.414789, 708.148761, 626339.520460, 5106709.328056, 0.230838, 64.421868
707.917924, 626594.942188, 5106648.375318, 708.324409, 626439.849012, 5106627.570389, 0.406485, 156.482390
707.917924, 626779.286497, 5106648.578937, 709.171901, 626476.179749, 5106611.602898, 1.253977, 305.353776
707.917924, 627176.029394, 5106497.398296, 708.190214, 627081.806752, 5106494.107968, 0.272291, 94.280075
707.917924, 627921.940557, 5107926.109812, 709.076843, 627691.739503, 5107828.395262, 1.158919, 250.081304
707.917924, 627556.084557, 5107863.097448, 708.146741, 627499.844950, 5107849.075339, 0.228817, 57.961306
707.917924, 626759.220648, 5107940.811740, 709.202391, 626450.125436, 5107828.310284, 1.284467, 328.932254
711.801010, 626914.146047, 5106927.728836, 712.182701, 626785.641726, 5106918.742938, 0.381691, 128.818116
711.801010, 626707.436779, 5106652.942676, 712.134592, 626631.015784, 5106643.559358, 0.333582, 76.994902
711.801010, 626757.733783, 5106656.447752, 712.163309, 626669.432633, 5106645.605735, 0.362299, 88.964276
711.801010, 627005.422267, 5106611.922924, 712.309013, 626878.554862, 5106604.276614, 0.508003, 127.097619
711.801010, 627319.232616, 5106280.735343, 712.087606, 627263.203426, 5106270.855885, 0.286596, 56.893531
711.801010, 628071.454498, 5106533.842006, 712.259814, 627984.652844, 5106498.771861, 0.458804, 93.618599
711.801010, 627918.278181, 5107980.681587, 712.240254, 627844.340977, 5107949.297106, 0.439243, 80.322449
711.801010, 627791.160107, 5107840.072547, 712.204994, 627708.755886, 5107805.094031, 0.403984, 89.520681
711.801010, 626991.694917, 5108010.610876, 712.836960, 626741.605509, 5107928.716146, 1.035949, 263.156719
711.801010, 626729.901004, 5107881.572473, 712.739269, 626483.806253, 5107792.001308, 0.938259, 261.888564
711.801010, 626765.001181, 5107653.396867, 712.266454, 626674.701254, 5107638.413952, 0.465444, 91.534500
711.801010, 626347.701187, 5107704.731431, 712.118865, 626255.990431, 5107673.294925, 0.317855, 96.949042
716.803058, 626462.590842, 5106696.480590, 717.097072, 626360.821465, 5106682.177837, 0.294014, 102.769523
716.803058, 626926.441197, 5106643.426963, 717.223370, 626796.280482, 5106634.325239, 0.420312, 130.478554
716.803058, 627001.451966, 5106608.893584, 718.099188, 626720.614136, 5106588.165396, 1.296130, 281.601748
716.803058, 627167.081433, 5106617.573037, 717.175338, 627036.337226, 5106613.007348, 0.372279, 130.823901
716.803058, 627133.642158, 5106601.310560, 717.333882, 627002.658919, 5106596.736525, 0.530824, 131.063079
716.803058, 627133.642158, 5106601.310560, 717.136640, 627027.184380, 5106597.592973, 0.333582, 106.522670
716.803058, 628271.634414, 5106678.769771, 717.170313, 628221.212742, 5106658.398093, 0.367255, 54.381525
716.803058, 627897.911734, 5107871.704337, 717.236976, 627829.273749, 5107842.569241, 0.433917, 74.565587
716.803058, 627692.427808, 5107861.347894, 717.521816, 627558.960939, 5107812.683431, 0.718758, 142.062082
716.803058, 627180.575428, 5108003.161336, 717.682363, 626944.324076, 5107982.492021, 0.879304, 237.153793
688.330216, 626605.609161, 5106710.598708, 689.075013, 626328.606100, 5106677.011994, 0.744797, 279.031832
670.493641, 627062.388153, 5106532.346603, 671.313409, 626784.243267, 5106516.275855, 0.819768, 278.608770
697.725388, 627028.208965, 5106545.737534, 697.978962, 626951.057658, 5106543.043351, 0.253573, 77.198334
689.053521, 626518.368138, 5106973.032191, 689.676013, 626299.151883, 5106961.543554, 0.622493, 219.517096
695.485099, 626508.098869, 5106971.529461, 695.844345, 626376.637762, 5106964.639877, 0.359246, 131.641517
673.487392, 626775.305903, 5107729.750064, 673.887026, 626656.258770, 5107713.927675, 0.399634, 120.093996
670.280411, 626648.692884, 5107335.088440, 670.902904, 626418.474216, 5107310.891483, 0.622493, 231.486776
660.000000, 627884.186130, 5107810.779591, 660.778011, 627741.400601, 5107748.958874, 0.778011, 155.594050
676.606528, 626559.726448, 5107295.951094, 676.846460, 626480.675892, 5107287.642546, 0.239932, 79.485989
717.200776, 626674.418032, 5107042.444545, 717.440708, 626595.206046, 5107036.905504, 0.239932, 79.405413
693.899893, 626756.330257, 5107785.010672, 694.249282, 626699.852710, 5107771.454061, 0.349389, 58.081796
696.776785, 626694.923293, 5107800.865143, 697.133991, 626578.427512, 5107774.011124, 0.357206, 119.550848
680.069683, 626766.995078, 5107098.116766, 680.792979, 626526.123897, 5107081.273413, 0.723295, 241.459364
718.958866, 626805.091853, 5107062.731647, 719.509635, 626612.133058, 5107049.238654, 0.550769, 193.429980
664.794881, 626692.035085, 5107023.974931, 665.332431, 626493.153102, 5107010.422877, 0.537550, 199.343175
682.425770, 626638.813467, 5107035.783287, 683.012551, 626440.112627, 5107023.143986, 0.586781, 199.102425
682.425770, 626653.842775, 5107007.914749, 683.083065, 626431.304101, 5106994.008164, 0.657296, 222.972766
711.273119, 626578.339622, 5107068.007952, 711.534013, 626497.528929, 5107063.288210, 0.260894, 80.948404
704.060844, 626635.484729, 5107190.791391, 704.688639, 626414.049573, 5107167.517619, 0.627795, 222.654882
710.628190, 626576.816869, 5107079.855590, 710.975162, 626427.095399, 5107071.393107, 0.346972, 149.960435
710.628190, 626623.425136, 5107198.296016, 711.273885, 626377.602093, 5107172.458973, 0.645695, 247.177105
700.434057, 626757.160843, 5107081.073772, 700.800767, 626596.226344, 5107069.820136, 0.366710, 161.327485
677.965379, 626832.884087, 5107040.179776, 678.226273, 626775.863724, 5107036.192524, 0.260894, 57.159601
677.788948, 627168.107943, 5106361.000487, 678.049843, 627101.976594, 5106336.930645, 0.260894, 70.375511
660.000000, 626382.871313, 5107612.077874, 660.322623, 626275.889990, 5107585.404435, 0.322623, 110.256410
660.000000, 626385.808015, 5107616.201745, 660.879304, 626147.923960, 5107545.566658, 0.879304, 248.149430
660.000000, 626190.122252, 5107519.141407, 660.832193, 625937.596533, 5107493.623585, 0.832193, 253.811738
678.961837, 626182.978617, 5107415.590328, 679.222731, 626093.276658, 5107399.773453, 0.260894, 91.085756
692.978247, 626127.529279, 5107377.499435, 694.219837, 625803.072188, 5107352.229361, 1.241590, 325.439672
701.555641, 626132.770003, 5107338.514076, 701.985505, 625998.304254, 5107328.511038, 0.429864, 134.837303
701.555641, 626120.470261, 5107639.608907, 701.888828, 626007.383730, 5107607.790834, 0.333187, 117.477458
718.726424, 626032.750967, 5107602.119241, 719.862054, 625787.103129, 5107558.342118, 1.135630, 249.518129
690.062571, 626204.823307, 5107437.918531, 690.486176, 626074.715394, 5107414.976995, 0.423604, 132.115037
697.285560, 626190.424945, 5107443.899190, 697.689544, 626062.777743, 5107426.657157, 0.403984, 128.806427
660.000000, 626872.465316, 5107414.516009, 660.270172, 626783.217451, 5107417.632613, 0.270172, 89.302265
720.000000, 626714.051300, 5106869.001831, 720.696076, 626500.615827, 5106822.070773, 0.696076, 218.534266
720.000000, 626623.716598, 5106894.589414, 720.416285, 626517.687273, 5106867.760077, 0.416285, 109.371070
720.000000, 626517.905914, 5106887.403815, 720.803840, 626352.381374, 5106799.392856, 0.803840, 187.468137
720.000000, 626369.832568, 5106790.524366, 720.416285, 626282.742590, 5106760.456570, 0.416285, 92.134340
720.000000, 626229.284164, 5106718.171902, 720.827961, 625980.151563, 5106665.065905, 0.827961, 254.729856
720.000000, 626229.284164, 5106718.171902, 720.465342, 626090.001371, 5106696.111675, 0.465342, 141.018970
720.000000, 626206.011876, 5106682.443852, 720.422118, 626068.259547, 5106649.831687, 0.422118, 141.560084
720.000000, 626220.532856, 5106648.875513, 720.697700, 626036.780793, 5106604.113981, 0.697700, 189.125396
720.000000, 626978.977324, 5106622.492829, 720.551370, 626807.949323, 5106595.908063, 0.551370, 173.081851
